"Damage","Displacement:0","Displacement:1","Displacement:2","F33","J","Pressure","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.02923,0.099472,0,0.99934,1,-0.0013226,-1.9561e-07,2.6908e-05,0,2.743e-05,0.0039479,0,0,0,0,1,0,-2.5,0.5,0
0,0.029227,0.099473,0,0.99934,1,-0.0013143,-1.9561e-07,2.6908e-05,0,2.743e-05,0.0039479,0,0,0,0,1,0.0050001,-2.495,0.5,0
0,0.029223,0.099473,0,0.99935,1,-0.0013059,-1.9561e-07,2.6908e-05,0,2.743e-05,0.0039479,0,0,0,0,1,0.01,-2.49,0.5,0
0,0.02922,0.099474,0,0.99935,1,-0.0012981,-1.4074e-06,7.4683e-05,0,7.5178e-05,0.0038426,0,0,0,0,1,0.015,-2.485,0.5,0
0,0.029217,0.099475,0,0.99935,1,-0.0012911,-1.4074e-06,7.4683e-05,0,7.5178e-05,0.0038426,0,0,0,0,1,0.02,-2.48,0.5,0
0,0.029214,0.099476,0,0.99936,1,-0.0012841,-1.4074e-06,7.4683e-05,0,7.5178e-05,0.0038426,0,0,0,0,1,0.025,-2.475,0.5,0
0,0.02921,0.099476,0,0.99936,1,-0.0012771,-1.4074e-06,7.4683e-05,0,7.5178e-05,0.0038426,0,0,0,0,1,0.03,-2.47,0.5,0
0,0.029207,0.099477,0,0.99936,1,-0.0012698,-3.7632e-06,0.00012946,0,0.00013008,0.0037922,0,0,0,0,1,0.035,-2.465,0.5,0
0,0.029204,0.099479,0,0.99937,1,-0.0012617,-3.7632e-06,0.00012946,0,0.00013008,0.0037922,0,0,0,0,1,0.04,-2.46,0.5,0
0,0.029201,0.09948,0,0.99937,1,-0.0012536,-3.7632e-06,0.00012946,0,0.00013008,0.0037922,0,0,0,0,1,0.045,-2.455,0.5,0
0,0.029198,0.099481,0,0.99938,1,-0.0012454,-3.7632e-06,0.00012946,0,0.00013008,0.0037922,0,0,0,0,1,0.05,-2.45,0.5,0
0,0.029194,0.099482,0,0.99938,1,-0.0012383,-8.4842e-06,0.00018649,0,0.0001871,0.0036754,0,0,0,0,1,0.055,-2.445,0.5,0
0,0.029191,0.099484,0,0.99938,1,-0.0012316,-8.4842e-06,0.00018649,0,0.0001871,0.0036754,0,0,0,0,1,0.06,-2.44,0.5,0
0,0.029188,0.099485,0,0.99939,1,-0.0012248,-8.4842e-06,0.00018649,0,0.0001871,0.0036754,0,0,0,0,1,0.065,-2.435,0.5,0
0,0.029185,0.099486,0,0.99939,1,-0.0012181,-8.4842e-06,0.00018649,0,0.0001871,0.0036754,0,0,0,0,1,0.07,-2.43,0.5,0
0,0.029182,0.099488,0,0.99939,1,-0.0012107,-1.5735e-05,0.00022088,0,0.00022159,0.0036384,0,0,0,0,1,0.075,-2.425,0.5,0
0,0.029179,0.099489,0,0.9994,1,-0.0012031,-1.5735e-05,0.00022088,0,0.00022159,0.0036384,0,0,0,0,1,0.08,-2.42,0.5,0
0,0.029176,0.099491,0,0.9994,1,-0.0011954,-1.5735e-05,0.00022088,0,0.00022159,0.0036384,0,0,0,0,1,0.085,-2.415,0.5,0
